LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-91.1018629,40.7918993,6,VAL AIRE DRIVE,,BURLINGTON,,,,10042,04a48f30c590d538
-91.1094523,40.7854912,1012,SUNSET AVENUE,,BURLINGTON,,,,10043,9531276145b466cb
-91.1223419,40.8151186,1603,AGENCY STREET,,BURLINGTON,,,,10044,a02b0240acaed74e
-91.1088399,40.7790434,2603,MADISON AVENUE,,BURLINGTON,,,,10045,07701c80ac3077e5
-91.1216243,40.799096,939,S LEEBRICK STREET,,BURLINGTON,,,,10046,143f0085c57a5cf0
-91.1107629,40.7784624,1201,HILLARY STREET,,BURLINGTON,,,,10047,f2cc35f9db4dbc42
-91.1315799,40.8156713,2301,BURLINGTON AVENUE,,BURLINGTON,,,,10048,edef485e7a77f2d5
-91.106022,40.8174725,916,N 8TH STREET,,BURLINGTON,,,,10049,ec70ab117133e3e7
-91.1244265,40.8117677,19,MIDTOWN LANE,,BURLINGTON,,,,10050,556625aed555b921
-91.1087786,40.8240931,1511,N CENTRAL AVENUE,,BURLINGTON,,,,10051,f2b46d554618b7b5
-91.1059193,40.7945315,712,LOUISA STREET,,BURLINGTON,,,,10052,eb438f3211b71be5
-91.1340243,40.8110861,2600,FLINT HILLS DRIVE,,BURLINGTON,,,,10053,bbba5455d82b06e0
-91.1281641,40.8329739,2605,BOCK STREET,,BURLINGTON,,,,10054,e2f1b5f548812b50
-91.1228001,40.808203,209,S STARR AVENUE,,BURLINGTON,,,,10055,a2ea95599d0d633d
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10056,1450692eb583ae31
-91.1285902,40.8139012,332,EMMETT STREET,,BURLINGTON,,,,10057,7eba7f2bef1be468
-91.1186907,40.8108603,124,N GARFIELD AVENUE,,BURLINGTON,,,,10058,a741fed3c3413a57
-91.1268196,40.7983541,2208,GILBERT STREET,,BURLINGTON,,,,10059,33a6f8041813a389
-91.1094163,40.8072693,200,S 8TH STREET,,BURLINGTON,,,,10060,1086a7766ec6e7d6
-91.1250492,40.8291006,1921,VOGT STREET,,BURLINGTON,,,,10061,2130a0e4dc23e874
-91.1279162,40.8017685,800,HASKELL STREET,,BURLINGTON,,,,10062,f4c4a306b3eb0542
-91.1235906,40.8409312,3104,CRYSTAL DRIVE,,BURLINGTON,,,,10063,a0c055b4d7949041
-91.1116447,40.7887538,1910,S 13TH STREET,,BURLINGTON,,,,10064,cda693f4c13edd67
-91.11334,40.8312477,1306,BIRDIE STREET,,BURLINGTON,,,,10065,035ca213f3c14e39
-91.1316921,40.8025842,118,GLENDALE DRIVE,,BURLINGTON,,,,10066,a3170ecec2edb032
-91.1134926,40.8244133,1515,THUL STREET,,BURLINGTON,,,,10067,e2d4306bca883da0
-91.1026508,40.7873346,502,DUNHAM STREET,,BURLINGTON,,,,10068,e391276cec7188b4
-91.1323928,40.799991,2701,WEST AVENUE,,BURLINGTON,,,,10069,aa3206fe052cccf9
-91.1140612,40.7940323,1310,S 15TH STREET,,BURLINGTON,,,,10070,f3650dd3c57b4626
-91.1382408,40.8107514,3001,MARKET STREET,,BURLINGTON,,,,10071,bcbb6f6257b5bcea
-91.1178334,40.7942635,1307,PERKINS AVENUE,,BURLINGTON,,,,10072,2c60ea29ce6af4ac
-91.1330538,40.8235817,2501,MT PLEASANT STREET,,BURLINGTON,,,,10073,04f483f7f27e5057
-91.1128357,40.8032532,509,S CENTRAL AVENUE,,BURLINGTON,,,,10074,ae49cb3303b9d606
-91.1619987,40.766897,5956,HUNT ROAD,,BURLINGTON,,,,10075,cf945936549740b0
-91.1248055,40.8155276,1718,AGENCY STREET,,BURLINGTON,,,,10076,e01fc71874d7b2e9
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10077,2e50856d7102a89b
-91.1022978,40.8001683,305,LOCUST STREET,,BURLINGTON,,,,10078,fb3e5519bf034db1
-91.1273882,40.8194602,832,GRATTON STREET,,BURLINGTON,,,,10079,49671fec65b6039f
-91.129321,40.8121045,2113,WASHINGTON STREET,,BURLINGTON,,,,10080,74f03f9c2c72716b
-91.1010146,40.8176852,1016,N 4TH STREET,,BURLINGTON,,,,10081,e32ffdce34748ffb
-91.1085603,40.8195536,1024,N CENTRAL AVENUE,,BURLINGTON,,,,10082,2e13bc5e925eeb8c
-91.1355417,40.826039,2620,MT PLEASANT STREET,,BURLINGTON,,,,10083,f5fe5a7a626a05fb
-91.1331525,40.8105257,101,ARGYLE COURT,,BURLINGTON,,,,10084,5c7ccf2dd02a6ef0
-91.1079288,40.7750998,2910,MADISON AVENUE,,BURLINGTON,,,,10085,e75d590eb6274ed8
-91.1108259,40.8191858,1140,FRANKLIN STREET,,BURLINGTON,,,,10086,2cca96dedfee0060
-91.1082962,40.8218994,1314,N CENTRAL AVENUE,,BURLINGTON,,,,10087,ee4a2e98f416333d
-91.1086085,40.7962814,1116,S 10TH STREET,,BURLINGTON,,,,10088,68db6d8e7453c2ce
-91.2617482,40.8285482,150,BOUNDARY STREET,,MIDDLETOWN,,,,10089,53015fa170411dd7
-91.1323638,40.8233813,2501,MT PLEASANT STREET,,BURLINGTON,,,,10090,e71511e224eb4c5a
-91.1240059,40.8000694,2005,WEST AVENUE,,BURLINGTON,,,,10091,67dfa42aaf08ef68
-91.1341029,40.801353,900,EASY STREET,,BURLINGTON,,,,10092,1b7d734f406a2850
-91.1629776,40.8004517,830,MONTICELLO DRIVE,,BURLINGTON,,,,10093,84c6f7a417d71251
-91.1376084,40.8571038,12155,IRISH RIDGE ROAD,,BURLINGTON,,,,10094,fd5c2739c90fb8d3
-91.1019176,40.7848095,200,CRESTVIEW DRIVE,,BURLINGTON,,,,10095,440197f192a6edbc
-91.1000544,40.7863132,2225,S 3RD STREET,,BURLINGTON,,,,10096,4c8a3bd96a297fbb
-91.1668928,40.7960809,4925,WEST AVENUE ROAD,,BURLINGTON,,,,10097,c6beb3a2c85af52f
-91.1208129,40.7949156,1815,LOUISA STREET,,BURLINGTON,,,,10098,95ce62358171597c
-91.1261472,40.7933624,1409,HAGEMANN AVENUE,,BURLINGTON,,,,10099,5b5869cd26d98378
-91.261413,40.8308431,235,BOUNDARY STREET,,MIDDLETOWN,,,,10100,142f5461def530b2
-91.1153886,40.813872,1219,AGENCY STREET,,BURLINGTON,,,,10101,e82a76a1ea57dffa
-91.0980529,40.7803802,2660,S MAIN STREET,,BURLINGTON,,,,10102,e146283f63befd11
-91.1369888,40.7971209,2919,DILL STREET,,BURLINGTON,,,,10103,0d380c535134ad77
-91.1020632,40.7971824,1209,S 4TH STREET,,BURLINGTON,,,,10104,fbf6a6a898e7992c
-91.109636,40.7764854,2911,MADISON AVENUE,,BURLINGTON,,,,10105,694b0c0a29ae3697
-91.0995307,40.7864741,2218,S 3RD STREET,,BURLINGTON,,,,10106,f065f2f06993e7dc
-91.1316732,40.8061826,2612,SUNRISE LANE,,BURLINGTON,,,,10107,8f2eb5c31eb89e80
-91.1339421,40.8401819,2939,IRISH RIDGE ROAD,,BURLINGTON,,,,10108,4f104de79bd282ce
-91.0964015,40.7938473,100,GLENN AVENUE,,BURLINGTON,,,,10109,1b2eae4acef18629
-91.1027043,40.7860555,2211,MILLER STREET,,BURLINGTON,,,,10110,2b4f0ea40e68f5e6
-91.1273398,40.8020264,721,IRONWOOD STREET,,BURLINGTON,,,,10111,409e0789e0eb36e2
-91.11647,40.773942,1703,KOESTNER STREET,,BURLINGTON,,,,10112,efa93d5bb28e1c54
-91.1105929,40.7870441,2100,S 12TH STREET,,BURLINGTON,,,,10113,2463785a1de7d2c0
-91.1134201,40.7821558,2409,S 14TH STREET,,BURLINGTON,,,,10114,b9b78275c8facab1
-91.1016731,40.7882677,414,HEDGE AVENUE,,BURLINGTON,,,,10115,25d97f5ee6a1065c
-91.1341092,40.8413325,3217,RIDGEVIEW DRIVE,,BURLINGTON,,,,10116,8bd33899c54e57f9
-91.1202606,40.7898165,1806,OLIVE STREET,,BURLINGTON,,,,10117,aabcb164080211ae
-91.0799619,40.8816283,13843,DMC HWY 99,,BURLINGTON,,,,10118,59ffdb17cc9f5857
-91.1433047,40.8070792,401,S ROOSEVELT AVENUE,,BURLINGTON,,,,10119,3b793d6b3b00ddbc
-91.1429925,40.8130226,327,N ROOSEVELT AVENUE,,BURLINGTON,,,,10120,befad1837274cb43
-91.110896,40.776385,1204,NAVAJO STREET,,BURLINGTON,,,,10121,0a1166da569ce9c9
-91.1237039,40.8302287,2301,DEKALB STREET,,BURLINGTON,,,,10122,68ff5b70616d58fa
-91.10555,40.7959734,1211,S 7TH STREET,,BURLINGTON,,,,10123,0aade4a27c10056e
-91.1298378,40.7979926,1001,MESSIAH DRIVE,,BURLINGTON,,,,10124,cf18877ff158f915
-91.111888,40.8299479,2043,HIGHLAND AVENUE,,BURLINGTON,,,,10125,76ba7afeb87e6828
-91.1165501,40.8308453,1954,SUNNYSIDE AVENUE,,BURLINGTON,,,,10126,cf8d4b9d5cec318d
-91.1089386,40.7861995,2125,S 10TH STREET,,BURLINGTON,,,,10127,210ff03e3a040bcc
-91.1399898,40.8329413,3115,SUNNYSIDE AVENUE,,BURLINGTON,,,,10128,f99dc2821b20376d
-91.1088021,40.8142448,610,N 10TH STREET,,BURLINGTON,,,,10129,59c703fe00d6051a
-91.1094833,40.7900107,1800,S CENTRAL AVENUE,,BURLINGTON,,,,10130,94d6a17aadd25f22
-91.1345324,40.8073044,2737,DIVISION STREET,,BURLINGTON,,,,10131,500757086e7ca1f8
-91.1059808,40.8273433,715,CASH STREET,,BURLINGTON,,,,10132,53c95a93a2f240e7
-91.1293182,40.8364767,2627,CLIFFWOOD DRIVE,,BURLINGTON,,,,10133,7a6704f5b79bc3af
-91.1118092,40.793944,1314,S 13TH STREET,,BURLINGTON,,,,10134,e9d524142ea16c0c
-91.1127339,40.7880898,1315,HEDGE AVENUE,,BURLINGTON,,,,10135,9f8916f4245b39ca
-91.1068005,40.82225,825,SYCAMORE STREET,,BURLINGTON,,,,10136,e0321b8945319c9b
-91.1079288,40.7750998,2910,MADISON AVENUE,,BURLINGTON,,,,10137,49c5ef6bf87c59bb
-91.1174695,40.7863077,107,WINDSOR CIRCLE,,BURLINGTON,,,,10138,86fe88518fe8560b
-91.1159329,40.7917535,1603,SUMMER STREET,,BURLINGTON,,,,10139,61b988ab363b196e
-91.1133236,40.8002895,635,S 12TH STREET,,BURLINGTON,,,,10140,49c0b5e79e5eed17
-91.1307821,40.8344181,2740,SUNNYSIDE AVENUE,,BURLINGTON,,,,10141,7439aaa009f393e6
-91.1125804,40.8079562,148,S CENTRAL AVENUE,,BURLINGTON,,,,10142,13524e09453d1570
-91.1408405,40.8346995,3132,OAKLAND DELLS DRIVE,,BURLINGTON,,,,10143,9ed79f840ac28e1f
-91.1087012,40.8327668,1202,POND STREET,,BURLINGTON,,,,10144,ff312596b87de6a0
-91.1404221,40.8356732,2715,DREBENSTEDT CIRCLE,,BURLINGTON,,,,10145,2af0d1bab8c4de7f
-91.0982921,40.7877419,2124,S MAIN STREET,,BURLINGTON,,,,10146,0526b4c285e54aed
-91.1008102,40.8181789,1032,N 4TH STREET,,BURLINGTON,,,,10147,a4418f837cf2b611
-91.1212829,40.8088207,1710,SMITH STREET,,BURLINGTON,,,,10148,36a49962825fab3e
-91.1046791,40.823667,700,OAK STREET,,BURLINGTON,,,,10149,34fd4a3ca5bdd747
-91.1148157,40.7858967,2120,S 16TH STREET,,BURLINGTON,,,,10150,619ebb107cdf3024
-91.1186408,40.8103262,110,N GARFIELD AVENUE,,BURLINGTON,,,,10151,16ead5791f776105
-91.1079288,40.7750998,2910,MADISON AVENUE,,BURLINGTON,,,,10152,5d8cf9e3ef77d32e
-91.1373622,40.7986367,2925,GARDEN AVENUE,,BURLINGTON,,,,10153,c447cc03ce1dc549
-91.1228317,40.8071883,309,S STARR AVENUE,,BURLINGTON,,,,10154,e0133139d03a81c0
-91.1100671,40.821625,1305,ASHMUN STREET,,BURLINGTON,,,,10155,7e63be305d5d9f4a
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10156,bd808858cbd99f23
-91.132228,40.8233555,2501,MT PLEASANT STREET,,BURLINGTON,,,,10157,de8804586ee3e5e9
-91.1052411,40.8221259,1330,N 8TH STREET,,BURLINGTON,,,,10158,46eba542aac3ae19
-91.2627212,40.824807,303,CENTER STREET,,MIDDLETOWN,,,,10159,29d971339d7dc15d
-91.1356223,40.8018201,2900,CATHMAR STREET,,BURLINGTON,,,,10160,62441b01d6b5471e
-91.1139586,40.8294042,2024,GNAHN STREET,,BURLINGTON,,,,10161,62a06c4795e18fe2
-91.1107157,40.7792783,1113,LYNNWOOD DRIVE,,BURLINGTON,,,,10162,52d15cf12fcb5240
-91.1250634,40.805555,421,S PLANE STREET,,BURLINGTON,,,,10163,35b8db5bc8c151ff
-91.1142807,40.7802321,2620,PARK PLACE,,BURLINGTON,,,,10164,8f3a63d1b9afab3b
-91.1431795,40.7990683,3301,STERLING DRIVE,,BURLINGTON,,,,10165,bc5b3871a09ea8c0
-91.1342674,40.7982143,1001,ASPEN CIRCLE,,BURLINGTON,,,,10166,a2cbc80d7b06558e
-91.1201771,40.7597565,5524,SUMMER STREET,,BURLINGTON,,,,10167,80a2d1f61dff5673
-91.10711,40.7782884,808,PARKWAY DRIVE,,BURLINGTON,,,,10168,bdf681e8a16a297f
-91.113788,40.8316001,1323,PEARL STREET,,BURLINGTON,,,,10169,6a2a0e038632bf5e
-91.1227013,40.837225,2706,BITTERSWEET PLACE,,BURLINGTON,,,,10170,5f105f3c4628c884
-91.1041629,40.7968848,519,SOUTH STREET,,BURLINGTON,,,,10171,53059947ed4b2fde
-91.1159797,40.8088067,1326,SMITH STREET,,BURLINGTON,,,,10172,d6af8322047f614e
-91.1067622,40.7954746,730,LEWIS STREET,,BURLINGTON,,,,10173,5d5b60bb42d9085e
-91.1345131,40.8065888,2737,MEADOWBROOK DRIVE,,BURLINGTON,,,,10174,dea64d7300573fe9
-91.1196747,40.8190383,1513,MT PLEASANT STREET,,BURLINGTON,,,,10175,9b900174e6a03c28
-91.1057338,40.7978372,1022,S 7TH STREET,,BURLINGTON,,,,10176,576ed1615032dec6
-91.1074264,40.8015739,624,S 7TH STREET,,BURLINGTON,,,,10177,498748acc9ffcc65
-91.1287184,40.8109327,2021,VALLEY STREET,,BURLINGTON,,,,10178,1abdc220876e81d9
-91.1119391,40.7983582,1126,LOCUST STREET,,BURLINGTON,,,,10179,2a3633f08d751a53
-91.116194,40.7781564,1612,PARKWAY DRIVE,,BURLINGTON,,,,10180,f4203d3108341a3d
-91.1242694,40.7930166,2024,MASON STREET,,BURLINGTON,,,,10181,c0037413817b5986
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10182,32b20c99b14f10d7
-91.1095008,40.7897845,1804,S CENTRAL AVENUE,,BURLINGTON,,,,10183,1a298c0dd912299d
-91.1140872,40.8245273,1519,GNAHN STREET,,BURLINGTON,,,,10184,d3abad505fcb5096
-91.1428413,40.8310762,2103,CHARLES STREET,,BURLINGTON,,,,10185,c9856100fe33413d
-91.1088399,40.7790434,2603,MADISON AVENUE,,BURLINGTON,,,,10186,1e4a725cec9a47fb
-91.1060941,40.7923013,1516,S 8TH STREET,,BURLINGTON,,,,10187,2bd209cf336cbb0f
-91.116411,40.784177,2222,SUMMER STREET,,BURLINGTON,,,,10188,ab67564b31cbfc90
-91.1233117,40.8004047,1900,WEST AVENUE,,BURLINGTON,,,,10189,064ebcb05cdb71b0
-91.1250524,40.8326001,2305,VOGT STREET,,BURLINGTON,,,,10190,2c786640be3ad00a
-91.1012225,40.7966705,1309,CAMPBELL AVENUE,,BURLINGTON,,,,10191,286d5c5d52e73921
-91.1235027,40.81157,51,MIDTOWN LANE,,BURLINGTON,,,,10192,b5c267912553ccab
-91.1145241,40.7785574,1505,HILLARY STREET,,BURLINGTON,,,,10193,b47f2ac9ebee806e
-91.1063823,40.7916786,801,DENMARK STREET,,BURLINGTON,,,,10194,f9ee32cfcf7dedb6
-91.1468521,40.8319856,2118,RACINE AVENUE,,BURLINGTON,,,,10195,660d6f98426ea32c
-91.1196465,40.8342562,156,GOLF LANE,,BURLINGTON,,,,10196,daf606c57e75ee4d
-91.137558,40.8106148,2901,FLINT HILLS DRIVE,,BURLINGTON,,,,10197,d12fe930a45d2e1a
-91.1061019,40.801476,640,S 6TH STREET,,BURLINGTON,,,,10198,8f9efc0acfd8c396
-91.1192451,40.8022859,710,S GARFIELD AVENUE,,BURLINGTON,,,,10199,238661b9d0a31efd
-91.114978,40.8264889,1615,LINCOLN STREET,,BURLINGTON,,,,10200,0f3e146fcdc93fe3
-91.1037139,40.811432,407,N 4TH STREET,,BURLINGTON,,,,10201,7145806dc67b25ca
-91.1150412,40.7785629,1515,HILLARY STREET,,BURLINGTON,,,,10202,c5feae8441c34e13
-91.1360501,40.8079702,2900,DIVISION STREET,,BURLINGTON,,,,10203,e2ac25c0609da9c3
-91.1233491,40.8210415,1707,EDWARDS STREET,,BURLINGTON,,,,10204,e3e7bc8b019b973e
-91.125213,40.7971114,2113,DILL STREET,,BURLINGTON,,,,10205,3db68b3ffec40bef
-91.1295934,40.8213928,2212,VINEYARD STREET,,BURLINGTON,,,,10206,97cfe891e8828c5d
-91.1130182,40.7899837,1718,S 14TH STREET,,BURLINGTON,,,,10207,60573efb1786531c
-91.1109186,40.7960237,1106,S 12TH STREET,,BURLINGTON,,,,10208,9a8f92ef82a3699c
-91.1037827,40.7969655,513,SOUTH STREET,,BURLINGTON,,,,10209,17603ef72b373fef
-91.1266983,40.8135087,313,CURRAN STREET,,BURLINGTON,,,,10210,acf0b78c6ebf9246
-91.117598,40.796763,1009,PERKINS AVENUE,,BURLINGTON,,,,10211,98ad7a6932876de1
-91.1253453,40.7968099,1116,HAGEMANN AVENUE,,BURLINGTON,,,,10212,92c4b3879c35d357
-91.1245024,40.8078753,2004,DIVISION STREET,,BURLINGTON,,,,10213,da6872ccefd7aaee
-91.1225056,40.8215535,1207,MERCER STREET,,BURLINGTON,,,,10214,3764e0b2f28e2c61
-91.1146518,40.8127451,1230,WASHINGTON STREET,,BURLINGTON,,,,10215,23351bdc231c0723
-91.1189082,40.7883015,136,GREENBRIAR DRIVE,,BURLINGTON,,,,10216,d4d02089519c1793
-91.1274954,40.8314702,2201,CLIFF ROAD,,BURLINGTON,,,,10217,6b20f70574b667e1
-91.1332884,40.8225176,2501,MT PLEASANT STREET,,BURLINGTON,,,,10218,9a5cebb289b8f30f
-91.1111419,40.824348,1133,ASH STREET,,BURLINGTON,,,,10219,9d9f9deb5c70da6c
-91.1099993,40.7845264,2219,S CENTRAL AVENUE,,BURLINGTON,,,,10220,426be20e18819002
-91.165239,40.8010427,813,CANTERBURY DRIVE,,BURLINGTON,,,,10221,f05b189507ed577b
-91.1007047,40.8185744,300,IOWA STREET,,BURLINGTON,,,,10222,6342cc796bc44baf
-91.142986,40.8372905,2545,SURREY ROAD,,BURLINGTON,,,,10223,4f4bef5aade09afa
-91.1317131,40.8036376,108,GLENDALE DRIVE,,BURLINGTON,,,,10224,12ec813eae8253d1
-91.1119032,40.7951081,1219,SOUTH STREET,,BURLINGTON,,,,10225,4d347273ede9ecb3
-91.2619164,40.8287324,160,BOUNDARY STREET,,MIDDLETOWN,,,,10226,1224714e9bcd2610
-91.1192703,40.7886651,1912,HEDGE AVENUE,,BURLINGTON,,,,10227,9667a9bb607bf50d
-91.1029456,40.7986448,1013,S 4TH STREET,,BURLINGTON,,,,10228,44f86f11d0f28b43
-91.0998939,40.8089789,200,FRONT STREET,,BURLINGTON,,,,10229,1ff6d672464f812e
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10230,881889b9d3daf579
-91.1188281,40.7970271,1739,DILL STREET,,BURLINGTON,,,,10231,498434492c809929
-91.1401113,40.8341233,2520,YODER DRIVE,,BURLINGTON,,,,10232,1c064524af541ef2
-91.1295995,40.8041156,2503,CLEARVIEW AVENUE,,BURLINGTON,,,,10233,1308488ec5682a9f
-91.1028372,40.812187,508,N 4TH STREET,,BURLINGTON,,,,10234,6fe2e50ebdd9d8f7
-91.0953392,40.7900717,1920,RIVER STREET,,BURLINGTON,,,,10235,059f4e39575153f0
-91.1085111,40.819715,1032,N CENTRAL AVENUE,,BURLINGTON,,,,10236,e5f81681a079aa6d
-91.1149216,40.8088312,1228,SMITH STREET,,BURLINGTON,,,,10237,e5eeab6db9b0bee6
-91.131368,40.8053255,2612,AMELIA STREET,,BURLINGTON,,,,10238,1794cd7d7b9b8cb4
-91.1197247,40.7932405,1736,WEST ACRES DRIVE,,BURLINGTON,,,,10239,696f71637d0a415c
-91.1077613,40.795374,1217,MADISON AVENUE,,BURLINGTON,,,,10240,f2f187cf55918202
-91.1079559,40.8145679,807,HIGH STREET,,BURLINGTON,,,,10241,f7ca4e8cd54560c8
-91.1064826,40.7796454,2604,CRAPO DRIVE,,BURLINGTON,,,,10242,f0ffdbf3ecf0d5e6
-91.0981544,40.8513259,11737,TAMA ROAD,,BURLINGTON,,,,10243,b4dc52991c04e2b6
-91.1067579,40.8188121,1016,N 9TH STREET,,BURLINGTON,,,,10244,8d7de21c0eea1dae
-91.1228817,40.7986229,1000,S STARR AVENUE,,BURLINGTON,,,,10245,efa5b2daf35e5b31
-91.1156085,40.7799345,1524,LYNNWOOD DRIVE,,BURLINGTON,,,,10246,4660c1b3ff816761
-91.106745,40.7957501,727,WIGHTMAN STREET,,BURLINGTON,,,,10247,b7e0ae38245ed409
-91.1372206,40.8091159,122,FLEMING COURT,,BURLINGTON,,,,10248,5237265675caedc9
-91.1139544,40.8140257,1109,AGENCY STREET,,BURLINGTON,,,,10249,e8d7b047cdd16175
-91.1271596,40.8128349,304,GRATTON STREET,,BURLINGTON,,,,10250,baa121bc64ae6490
-91.0548661,40.9022408,15258,DMC HWY 99,,BURLINGTON,,,,10251,e14687a5b2d41155
-91.100699,40.7977373,1200,S 3RD STREET,,BURLINGTON,,,,10252,3731b36efe6eb36c
-91.1267959,40.8120548,209,CURRAN STREET,,BURLINGTON,,,,10253,f041420822b6d646
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10254,a94473dc8c1c6932
-91.1315793,40.8228165,2401,MT PLEASANT STREET,,BURLINGTON,,,,10255,34cf7b804924c492
-91.11864,40.8074884,302,S GARFIELD AVENUE,,BURLINGTON,,,,10256,2b4ee1b077c98187
-91.1099588,40.7968542,1018,S CENTRAL AVENUE,,BURLINGTON,,,,10257,2199d3f9b95e1998
-91.1191675,40.8071672,311,S GARFIELD AVENUE,,BURLINGTON,,,,10258,aa118e7da9cf13b8
-91.1291306,40.8081199,2424,DIVISION STREET,,BURLINGTON,,,,10259,3c8ca311c695e7c3
-91.1182179,40.7878925,141,GREENBRIAR DRIVE,,BURLINGTON,,,,10260,9cfac8c13b7e2a08
-91.0989153,40.7781746,2835,S MAIN STREET,,BURLINGTON,,,,10261,d0ff28250487a17e
-91.1113715,40.7969719,1002,S 12TH STREET,,BURLINGTON,,,,10262,c7df26ef3c009c56
-91.1374628,40.8228618,2830,WINEGARD DRIVE,,BURLINGTON,,,,10263,40d7ce00483dab88
-91.1224159,40.8004832,1714,WEST AVENUE,,BURLINGTON,,,,10264,9afd658766e34423
-91.1148719,40.8021181,538,MAY AVENUE,,BURLINGTON,,,,10265,eab59b90b8051b56
-91.0989112,40.790627,1903,S MAIN STREET,,BURLINGTON,,,,10266,21a78e46b9178cf4
-91.1167804,40.7926722,1609,ACRES STREET,,BURLINGTON,,,,10267,278244f4ce6040b7
-91.1337224,40.8235755,2501,MT PLEASANT STREET,,BURLINGTON,,,,10268,9afa8f4bdabe4bb8
-91.1079728,40.8206992,916,NORTH STREET,,BURLINGTON,,,,10269,570c7aeff5aebb28
-91.1077042,40.8206587,912,NORTH STREET,,BURLINGTON,,,,10270,f2291ecb0f4c1d51
-91.1071937,40.8208639,1211,N 9TH STREET,,BURLINGTON,,,,10271,03e1e6e8146134bc
-91.1082825,40.8208509,922,NORTH STREET,,BURLINGTON,,,,10272,c4b084c5dc2f82f3
-91.1369142,40.8018142,2914,CATHMAR STREET,,BURLINGTON,,,,10273,56aa7b07ca5afa15
-91.1072154,40.7937061,1418,MADISON AVENUE,,BURLINGTON,,,,10274,62decc929b07a197
-91.1185552,40.8049419,504,S GARFIELD AVENUE,,BURLINGTON,,,,10275,fa3f86ca2ba1a734
-91.1335121,40.815423,517,CONRAD COURT,,BURLINGTON,,,,10276,44efe88851c5c406
-91.1169856,40.7888241,1912,WHITTIER STREET,,BURLINGTON,,,,10277,da4da6edcfef905c
-91.0977287,40.7918855,1727,ORCHARD STREET,,BURLINGTON,,,,10278,e273a16d641944a0
-91.1036792,40.7989014,1002,S 5TH STREET,,BURLINGTON,,,,10279,1e72dbc1a9fdca36
-91.1089848,40.8232022,1007,OAK STREET,,BURLINGTON,,,,10280,4c8fbb17a22a089f
-91.1326287,40.8318578,2808,LE SYLVIA STREET,,BURLINGTON,,,,10281,ee5929f9c29b3762
-91.1229843,40.7948716,1308,S STARR AVENUE,,BURLINGTON,,,,10282,db6e1ade9e5c9fa7
-91.1137285,40.8279268,1326,BRICK STREET,,BURLINGTON,,,,10283,1909f27537f14b58
-91.1019166,40.8094698,201,JEFFERSON STREET,,BURLINGTON,,,,10284,7375a1dc9963ac2a
-91.1100177,40.7893136,1100,HARRISON AVENUE,,BURLINGTON,,,,10285,b52fb029daaac2e4
-91.1056769,40.7941667,705,LOUISA STREET,,BURLINGTON,,,,10286,269445c1032e063f
-91.146915,40.8306895,3615,LENOX AVENUE,,BURLINGTON,,,,10287,97320d58cbb93b56
-91.1268734,40.8364487,2642,CLIFF ROAD,,BURLINGTON,,,,10288,bcd9068756d83dd4
-91.135888,40.7983205,2904,LAWN AVENUE,,BURLINGTON,,,,10289,5b5ff24cd99dcdeb
-91.1107459,40.7930884,1414,S 12TH STREET,,BURLINGTON,,,,10290,24f5b3dc5896e5b6
-91.1159759,40.8021385,668,HIGBEE AVENUE,,BURLINGTON,,,,10291,2fd5b51a23d46095
-91.1314313,40.8114618,2309,VALLEY STREET,,BURLINGTON,,,,10292,0025fc23f0ecf794
-91.1049262,40.7909663,704,BARRET STREET,,BURLINGTON,,,,10293,401e992dd8f3e2e4
-91.1294126,40.8161111,107,PIERSON COURT,,BURLINGTON,,,,10294,91bc649eb48ecfe6
-91.1161812,40.7739378,1611,KOESTNER STREET,,BURLINGTON,,,,10295,6f952ea3948625ec
-91.1006737,40.7940459,1505,REMEY AVENUE,,BURLINGTON,,,,10296,49944c3471c84ae9
-91.1277608,40.8387773,2901,CLIFF ROAD,,BURLINGTON,,,,10297,53b764f4842b8d9c
-91.1077611,40.7909708,1639,MADISON AVENUE,,BURLINGTON,,,,10298,ec59d1ec455f7f59
-91.1129458,40.7944628,1300,S 14TH STREET,,BURLINGTON,,,,10299,05736f10106e56b4
-91.1200103,40.793973,1326,S GARFIELD AVENUE,,BURLINGTON,,,,10300,c0676a59750499b1
-91.1417901,40.833446,3200,SUNNYSIDE AVENUE,,BURLINGTON,,,,10301,1a9793831abd4533
-91.1161557,40.7948589,1604,LOUISA STREET,,BURLINGTON,,,,10302,e2f411875da9d731
-91.1278779,40.8435573,11281,CLIFF ROAD,,BURLINGTON,,,,10303,898d56de050da2a6
-91.1231281,40.8523577,11952,MILL DAM ROAD,,BURLINGTON,,,,10304,b77159e72dd9706d
-91.1138863,40.827944,1328,BRICK STREET,,BURLINGTON,,,,10305,df29f48aff648b3a
-91.1280206,40.7911515,1608,HASKELL STREET,,BURLINGTON,,,,10306,a8982903cfca598d
